SQ_CANDIDATO;CD_GENERO_N;CD_GRAU_INSTRUCAO_N;NR_PARTIDO_N;CD_OCUPACAO_N;CD_SITUCAO_N;CARGO_N;RECEITA_TOTAL_N;QTD_VOTOS_N;CUSTO_VOTO_N;DESPESA_CONTRATADA_N;VR_TOTAL_BEM_CANDIDATO_N
90000615113;0.2;0.8;0.55;0.931;0.5;0.7;0.000204;0.000462;4.41558e-05;0.0017706;2e-05
150000600181;0.2;0.8;0.5;0.134;0.4;0.7;3.732e-05;0.000119;3.13613e-05;0.0;4.3e-05
60000601251;0.4;0.6;0.9;0.169;0.5;0.7;0.00010464;0.000299;3.49967e-05;0.001;3.5e-05
190000604193;0.2;0.6;0.22;0.277;0.5;0.6;0.01742737;0.018159;9.5971e-05;0.17192425;0.000505175
90000610470;0.2;0.8;0.33;0.257;0.5;0.7;4.736e-05;0.00059;8.0271e-06;0.00028639999999999997;6.9818e-05
150000615901;0.2;0.8;0.11;0.999;0.5;0.7;0.00309062;0.018909;1.63447e-05;0.01820898;0.000616212
30000620205;0.2;0.6;0.11;0.171;0.5;0.7;0.00019754;0.000548;3.6047399999999996e-05;0.001498655;0.0
230000602393;0.4;0.8;0.15;0.277;0.5;0.6;0.0248659;0.004555;0.0005459034;0.244686525;0.002202554
210000602773;0.2;0.8;0.1;0.131;0.5;0.7;0.00028189;0.001305;2.1600799999999998e-05;0.001576;6.5e-05
110000621222;0.2;0.6;0.1;0.999;0.5;0.7;0.00011075;0.000268;4.13246e-05;0.00059675;0.000166
210000616855;0.4;0.6;0.9;0.171;0.4;0.7;4.409e-05;0.000224;1.9683e-05;0.0002;0.0
80000627580;0.2;0.8;0.14;0.111;0.4;0.6;0.01831141;0.037409;4.89492e-05;0.1746125;0.006515484
250000618566;0.2;0.6;0.44;0.166;0.4;0.7;9.187e-05;0.000299;3.0725799999999996e-05;0.0;0.0
170000617042;0.4;0.8;0.25;0.999;0.5;0.7;0.0040108;0.007096;5.6522e-05;0.04024381;0.0
90000602571;0.2;0.6;0.77;0.606;0.5;0.7;8.435e-05;0.000144;5.8576400000000004e-05;0.00018;5.2e-06
10000602324;0.2;0.6;0.12;0.257;0.5;0.7;0.000335;0.001836;1.8246199999999998e-05;0.00269932;0.000585
20000621940;0.4;0.3;0.55;0.581;0.5;0.6;0.0045;0.000233;0.0019313305;0.044898767;0.0
10000601163;0.2;0.8;0.18;0.265;0.4;0.7;3.362e-05;0.000138;2.43623e-05;0.00025132;0.00018
40000612676;0.2;0.6;0.54;0.999;0.5;0.7;0.0001174;0.000521;2.25336e-05;0.001;0.0
230000602396;0.2;0.8;0.15;0.278;0.5;0.6;0.002826;0.00717;3.94142e-05;0.025445245;3.567e-05
250000611304;0.4;0.6;0.43;0.581;0.5;0.6;0.00035313;0.002009;1.75774e-05;0.00349714;2.39e-05
130000626959;0.2;0.8;0.13;0.923;0.5;0.6;0.00565981;0.023026;2.4580100000000002e-05;0.056534191;0.001604905
170000603117;0.2;0.6;0.27;0.709;0.5;0.7;2.79e-05;5.6e-05;4.9821400000000004e-05;0.00019518;0.0
70000602721;0.2;0.4;0.5;0.129;0.4;0.6;0.00032395;0.00071;4.56268e-05;0.0030085999999999997;0.0
80000607503;0.2;0.8;0.1;0.999;0.5;0.7;0.00107101;0.005092;2.10332e-05;0.010126646;8e-06
250000619477;0.4;0.8;0.22;0.131;0.5;0.7;0.00178455;0.004465;3.99675e-05;0.015274401000000002;0.00054227
10000603911;0.2;0.6;0.31;0.257;0.5;0.7;0.00033683;0.00126;2.67325e-05;0.00222515;0.000405236
190000603723;0.2;0.6;0.22;0.999;0.5;0.7;0.00010765;0.00047;2.2904299999999997e-05;0.0005;0.0
120000603783;0.4;0.8;0.12;0.233;0.5;0.7;0.00029519;0.002487;1.18693e-05;0.00287764;0.0
60000620540;0.2;0.2;0.5;0.601;0.5;0.7;3.114e-05;7.2e-05;4.325e-05;0.0;0.0001008
250000608513;0.4;0.6;0.31;0.581;0.5;0.7;2e-05;5.3e-05;3.77358e-05;0.0002;1.9e-05
270000610956;0.2;0.8;0.22;0.131;0.5;0.7;0.00406842;0.006509;6.25045e-05;0.040155241;0.005142
170000614112;0.2;0.5;0.11;0.278;0.5;0.7;0.00081;0.002141;3.78328e-05;0.0075;0.0
250000604019;0.2;0.7;0.15;0.162;0.5;0.7;0.00035951;0.00028;0.0001283964;0.003;0.000294
100000609432;0.2;0.8;0.45;0.111;0.5;0.6;0.01021;0.034821;2.93214e-05;0.1;0.000959998
250000609870;0.2;0.6;0.54;0.999;0.4;0.6;0.0002774;0.001182;2.3468699999999998e-05;0.0025677879999999997;0.001040153
60000620582;0.2;0.7;0.5;0.228;0.5;0.7;6.165e-05;0.000236;2.61229e-05;0.0;0.0
130000620911;0.2;0.8;0.12;0.142;0.5;0.7;0.00036405;0.000632;5.76028e-05;0.003482;0.0
230000625974;0.4;0.3;0.19;0.999;0.5;0.7;0.00024719;0.000556;4.4458599999999995e-05;0.00196492;8e-05
250000606301;0.4;0.8;0.1;0.257;0.5;0.6;0.00324901;0.005847;5.55671e-05;0.031;5e-06
190000611165;0.4;0.8;0.13;0.142;0.5;0.7;0.0005551;0.002271;2.4443000000000003e-05;0.0048105;8.5239e-05
30000629739;0.4;0.6;0.44;0.581;0.5;0.7;2.03e-06;5e-06;4.06e-05;0.0;0.0
130000626796;0.4;0.8;0.31;0.278;0.5;0.7;0.0033609;0.01399;2.40236e-05;0.032707;0.000118356
190000601151;0.2;0.8;0.55;0.999;0.5;0.6;0.00075;0.002967;2.52781e-05;0.009827500000000001;0.00032
10000608403;0.4;0.6;0.13;0.931;0.5;0.6;0.0076;0.000208;0.0036538462;0.00099867;0.0
60000601294;0.2;0.2;0.9;0.257;0.5;0.7;0.00010464;0.00061;1.7154100000000002e-05;0.001;0.0
30000622805;0.2;0.8;0.5;0.265;0.5;0.7;0.00025053;0.000466;5.3761800000000004e-05;0.00201825;0.0
190000610751;0.2;0.3;0.65;0.999;0.5;0.7;2.422e-05;0.00031;7.8129e-06;1.857e-05;3e-06
130000626984;0.4;0.6;0.13;0.39;0.5;0.6;0.000955;0.004023;2.37385e-05;0.00884638;5.06e-05
130000605850;0.2;0.8;0.77;0.131;0.5;0.7;0.00376994;0.015609;2.41523e-05;0.032753466;0.000609514
120000621267;0.2;0.2;0.19;0.169;0.4;0.7;2e-06;2e-06;0.0001;0.0;0.0
10000602310;0.2;0.8;0.12;0.297;0.5;0.7;0.0001197;0.000495;2.41818e-05;0.00069532;0.0
30000621845;0.2;0.8;0.12;0.111;0.5;0.7;1.908e-05;3.6e-05;5.3e-05;0.0;0.0016226510000000001
210000607299;0.2;0.6;0.14;0.257;0.5;0.7;0.00016588;0.000584;2.8404099999999998e-05;0.000700001;3e-05
210000615845;0.4;0.8;0.43;0.999;0.5;0.7;7.932e-05;0.00013;6.10154e-05;0.0003;0.000106
