SQ_CANDIDATO;CD_GENERO_N;CD_GRAU_INSTRUCAO_N;NR_PARTIDO_N;CD_OCUPACAO_N;CD_SITUCAO_N;CARGO_N;RECEITA_TOTAL_N;QTD_VOTOS_N;CUSTO_VOTO_N;DESPESA_CONTRATADA_N;VR_TOTAL_BEM_CANDIDATO_N
250000623565;0.2;0.8;0.12;0.121;0.5;0.7;5.49e-05;0.000254;2.16142e-05;2.4e-05;8e-06
80000626723;0.4;0.8;0.13;0.266;0.5;0.7;0.00055902;0.003928;1.4231700000000001e-05;0.0045998;0.00015
240000627231;0.2;0.8;0.11;0.131;0.5;0.6;0.0005972;0.00194;3.07835e-05;0.00426175;0.003075
230000603181;0.2;0.8;0.1;0.131;0.5;0.7;0.00056894;0.00249;2.2849e-05;0.00357971;0.0
60000601245;0.4;0.6;0.9;0.257;0.5;0.7;0.00011034;0.00028;3.94071e-05;0.0007273;0.000143
130000620743;0.2;0.6;0.9;0.243;0.5;0.7;0.00046919;0.001066;4.4014099999999996e-05;0.003;0.00038
160000619683;0.2;0.8;0.1;0.266;0.5;0.7;0.00014864;0.000516;2.88062e-05;0.001;5.185e-06
190000603441;0.4;0.8;0.23;0.266;0.5;0.6;0.00032231;0.000591;5.45364e-05;0.0031971;0.00028
30000622148;0.4;0.6;0.25;0.999;0.5;0.7;0.00242208;0.00421;5.7531599999999996e-05;0.017405725;0.0
30000602688;0.2;0.8;0.22;0.124;0.5;0.6;0.000265;0.001215;2.18107e-05;0.0002;0.000102
250000603041;0.2;0.6;0.51;0.124;0.5;0.7;7.027e-05;0.000186;3.77796e-05;0.0006;1.5e-05
80000613553;0.4;0.4;0.2;0.581;0.5;0.7;1.65e-05;2e-05;8.25e-05;0.0;1e-05
260000610562;0.4;0.8;0.43;0.137;0.4;0.7;0.00014375;0.000643;2.23561e-05;0.000811215;9.2e-05
80000613532;0.2;0.6;0.45;0.297;0.5;0.7;7.554e-05;0.000124;6.09194e-05;1e-05;0.0
200000612920;0.2;0.7;0.22;0.602;0.5;0.7;0.00120513;0.002018;5.9718999999999995e-05;0.012046535;0.0003965
140000609403;0.2;0.6;0.11;0.278;0.5;0.7;0.0010612;0.008461;1.25423e-05;0.008409004;0.000483837
190000608730;0.2;0.6;0.45;0.921;0.5;0.7;4.165e-05;0.000105;3.96667e-05;0.0;0.0
230000602393;0.4;0.8;0.15;0.277;0.5;0.6;0.0248659;0.004555;0.0005459034;0.244686525;0.002202554
120000624896;0.2;0.6;0.22;0.999;0.5;0.7;0.00028;0.000184;0.0001521739;0.0025440000000000003;0.0
130000613075;0.4;0.8;0.45;0.113;0.5;0.7;0.00026827;0.000209;0.0001283589;0.00149555;0.0
190000624652;0.2;0.8;0.44;0.131;0.5;0.6;0.0004345;0.001218;3.56732e-05;0.004345;0.00204
250000628512;0.2;0.8;0.65;0.257;0.5;0.7;0.0001163;0.000377;3.08488e-05;0.001134955;5e-05
90000613655;0.4;0.8;0.31;0.23;0.4;0.7;0.000436;0.001652;2.63923e-05;0.004;0.00034014099999999997
90000616005;0.4;0.6;0.2;0.999;0.5;0.6;0.0003;0.0004;7.5e-05;0.003;0.00016
250000606838;0.2;0.8;0.65;0.169;0.5;0.7;0.00021427;0.000904;2.37024e-05;0.00202;0.0
190000618427;0.2;0.3;0.15;0.257;0.5;0.7;4.73e-05;0.000192;2.4635399999999998e-05;3.0799999999999996e-05;0.0
180000600812;0.4;0.8;0.27;0.169;0.4;0.6;0.0002313;0.000471;4.91083e-05;0.002231817;0.0
70000618960;0.2;0.6;0.23;0.403;0.5;0.6;7.424e-05;0.000303;2.45017e-05;0.0002;8.5e-05
240000614234;0.2;0.4;0.51;0.257;0.4;0.6;7.13e-06;1.8e-05;3.9611100000000004e-05;0.0;0.0
170000617338;0.2;0.6;0.9;0.297;0.5;0.7;0.0001846;0.000404;4.5693100000000005e-05;0.0015;0.000243
220000622263;0.4;0.8;0.13;0.101;0.5;0.7;0.00018314;0.000249;7.35502e-05;0.00103904;3e-05
190000622773;0.4;0.4;0.54;0.999;0.4;0.6;8.3e-06;2.5e-05;3.32e-05;8.3e-05;0.0
160000622312;0.2;0.8;0.35;0.131;0.5;0.7;0.00778518;0.025386;3.06672e-05;0.069992535;0.000896263
160000619731;0.2;0.8;0.55;0.101;0.5;0.6;0.00476689;0.006789;7.02149e-05;0.046618900000000005;0.001167
170000627517;0.4;0.6;0.18;0.999;0.4;0.7;4e-06;1.7e-05;2.3529400000000002e-05;4e-05;0.0
90000607676;0.2;0.8;0.9;0.258;0.5;0.7;0.00221831;0.008659;2.56185e-05;0.00544889;0.002254
220000625860;0.2;0.8;0.17;0.297;0.5;0.7;6.5e-05;0.000239;2.71967e-05;0.00064935;2.5e-05
160000619725;0.4;0.8;0.2;0.101;0.5;0.6;0.00076171;0.001791;4.25299e-05;0.001678;0.0001
10000600773;0.4;0.6;0.9;0.931;0.5;0.7;2.2e-05;3.3e-05;6.66667e-05;0.00019982;0.0
250000615328;0.4;0.8;0.14;0.263;0.5;0.7;0.00025;0.000229;0.00010917030000000001;0.00249905;7.299e-05
160000612820;0.4;0.8;0.43;0.999;0.5;0.6;0.00040464;0.001484;2.7266799999999998e-05;0.004030512;0.00018706
60000604495;0.2;0.8;0.3;0.131;0.4;0.6;0.00145137;0.01796;8.0811e-06;0.014300611000000001;0.000556863
50000608104;0.2;0.6;0.15;0.923;0.5;0.7;0.001;0.002246;4.4523599999999995e-05;0.009963394;0.00025
250000604930;0.2;0.4;0.77;0.999;0.5;0.7;9.601e-05;0.000373;2.5739899999999997e-05;2.34e-06;0.0
130000613107;0.2;0.6;0.55;0.233;0.5;0.7;0.00025001;0.000251;9.96056e-05;0.001;0.0
240000627299;0.2;0.7;0.43;0.125;0.5;0.7;0.00019432;0.000535;3.63215e-05;0.00047000000000000004;0.0
230000614400;0.4;0.4;0.65;0.125;0.5;0.6;9.818e-05;0.000388;2.5304099999999997e-05;0.0;0.0005
190000611514;0.2;0.8;0.9;0.297;0.4;0.7;8.98e-05;0.000347;2.5879e-05;0.0;0.0005288280000000001
230000602336;0.2;0.3;0.7;0.923;0.5;0.7;2e-05;0.000103;1.94175e-05;0.0;0.00012
210000600954;0.4;0.8;0.4;0.999;0.5;0.6;0.007006;0.008824;7.93971e-05;0.07;0.000419375
130000611042;0.2;0.8;0.2;0.121;0.5;0.6;0.0001715;0.000969;1.76987e-05;0.005836;0.0048
230000622401;0.4;0.3;0.35;0.601;0.5;0.7;5.895e-05;2.5e-05;0.0002358;0.0;0.0
250000605760;0.4;0.8;0.55;0.257;0.5;0.7;0.00091;0.002728;3.33578e-05;0.009095648000000001;0.0
170000621407;0.4;0.8;0.65;0.266;0.5;0.7;0.000235;0.000741;3.17139e-05;0.00175;0.0
250000604042;0.2;0.8;0.15;0.257;0.5;0.7;0.00017048;0.001198;1.42304e-05;0.00109985;0.002326851
160000619847;0.4;0.8;0.55;0.131;0.5;0.7;0.00266255;0.011166;2.38452e-05;0.013999999999999999;0.00015
120000620255;0.2;0.8;0.13;0.265;0.5;0.7;0.00012852;0.000779;1.64981e-05;0.0005;6e-05
180000600823;0.4;0.6;0.27;0.169;0.4;0.7;3.188e-05;3e-05;0.0001062667;0.0;0.0
150000625012;0.4;0.8;0.15;0.142;0.5;0.6;0.00207645;0.003669;5.6594399999999995e-05;0.020278421;0.0012131730000000001
270000625460;0.2;0.6;0.33;0.257;0.5;0.7;0.00012943;0.000248;5.21895e-05;0.00128034;9e-06
60000604726;0.4;0.8;0.65;0.298;0.5;0.7;0.0010566;0.003592;2.94154e-05;0.010417000000000001;0.001304544
250000619386;0.2;0.6;0.22;0.278;0.5;0.7;0.00109145;0.001791;6.09408e-05;0.009993808;4e-06
200000602814;0.2;0.4;0.2;0.402;0.5;0.7;0.00013736;0.000316;4.34684e-05;0.001;0.0
40000608236;0.2;0.8;0.19;0.278;0.5;0.7;0.0003507;0.002929;1.19734e-05;0.0012543189999999998;0.00046057
50000627521;0.2;0.6;0.15;0.999;0.4;0.6;0.0002;0.000319;6.26959e-05;0.002;5e-05
250000604911;0.4;0.5;0.77;0.999;0.5;0.6;0.00028298;0.0006;4.7163299999999996e-05;0.0023897;0.0
20000606351;0.4;0.6;0.43;0.265;0.5;0.7;0.00018551;0.000201;9.22935e-05;0.000118;0.0
250000618596;0.2;0.4;0.44;0.999;0.4;0.7;5.508e-05;0.000227;2.4264299999999997e-05;0.0;0.0
90000616743;0.4;0.7;0.17;0.413;0.5;0.7;0.00025958;0.001856;1.3986e-05;0.002061;0.0
160000623127;0.2;0.8;0.25;0.277;0.5;0.6;0.01533;0.038727;3.95848e-05;0.1533;0.00209206
250000619432;0.2;0.6;0.22;0.278;0.5;0.6;0.00138593;0.004755;2.9146799999999997e-05;0.011253455;8.303600000000001e-05
160000625807;0.2;0.8;0.5;0.159;0.4;0.6;3.1e-05;0.000134;2.31343e-05;0.00013581700000000002;1.18e-05
60000601295;0.2;0.6;0.9;0.931;0.5;0.7;0.00010538;0.000153;6.88758e-05;0.001;0.0
20000621940;0.4;0.3;0.55;0.581;0.5;0.6;0.0045;0.000233;0.0019313305;0.044898767;0.0
250000627803;0.2;0.7;0.51;0.931;0.5;0.7;0.000264;0.000691;3.82055e-05;0.0025;6e-06
20000616961;0.4;0.6;0.54;0.243;0.5;0.7;2.184e-05;8.1e-05;2.6963000000000003e-05;0.00010139;0.0
110000621640;0.2;0.8;0.77;0.166;0.4;0.7;0.00879597;0.014915;5.8973999999999995e-05;0.087011506;0.002619386
40000608871;0.4;0.6;0.55;0.257;0.5;0.7;0.00931104;0.019959;4.66508e-05;0.083232552;0.030329323999999998
60000610984;0.4;0.8;0.13;0.923;0.5;0.6;0.00093824;0.001363;6.88364e-05;0.008323301;7.28e-05
30000625395;0.2;0.6;0.44;0.999;0.5;0.7;1.757e-05;5.3e-05;3.31509e-05;0.0;5e-05
250000606828;0.4;0.8;0.65;0.144;0.5;0.7;0.00124078;0.005458;2.27332e-05;0.011300001;0.0008640360000000001
190000607419;0.2;0.6;0.25;0.277;0.5;0.6;0.00779466;0.021556;3.616e-05;0.078872975;6.1e-05
190000608744;0.2;0.6;0.45;0.166;0.5;0.7;0.00012773;0.000419;3.04845e-05;0.000262063;0.0
130000606637;0.2;0.7;0.5;0.999;0.5;0.7;5.659e-05;0.000306;1.84935e-05;0.00023907;0.0
100000605357;0.4;0.8;0.14;0.999;0.5;0.7;0.20000003;0.000119;0.1680672521;0.0019;0.0
90000616696;0.4;0.6;0.17;0.999;0.5;0.7;8.958e-05;0.000223;4.01704e-05;0.0008;2.95e-05
250000606838;0.2;0.8;0.65;0.169;0.5;0.7;0.00021427;0.000904;2.37024e-05;0.00202;0.0
110000613862;0.2;0.7;0.33;0.999;0.5;0.7;0.00026666;0.001097;2.43081e-05;0.0002;0.000144683
110000612620;0.2;0.8;0.23;0.257;0.5;0.7;0.0044658;0.009983;4.4733999999999996e-05;0.042637962;0.000634834
210000609493;0.2;0.6;0.65;0.17;0.4;0.7;0.00024101;0.001463;1.6473699999999998e-05;0.0019399999999999999;3.138e-05
40000618276;0.2;0.6;0.15;0.512;0.5;0.7;6.99e-05;0.000189;3.69841e-05;0.0;2e-06
40000608867;0.4;0.8;0.55;0.171;0.5;0.7;0.00725679;0.013936;5.207229999999999e-05;0.068302433;2.5576e-05
30000625396;0.4;0.8;0.44;0.999;0.5;0.7;1.757e-05;3.3e-05;5.32424e-05;0.0;0.0
250000615205;0.4;0.8;0.14;0.23;0.5;0.6;0.0005;0.000925;5.40541e-05;0.005;0.0
270000618826;0.4;0.8;0.9;0.132;0.5;0.6;0.01648295;0.03151;5.2310200000000006e-05;0.147388137;0.0007664910000000001
250000615206;0.2;0.8;0.14;0.278;0.5;0.6;0.00260444;0.010739;2.4252199999999998e-05;0.025582583;0.00044499
110000613886;0.2;0.8;0.11;0.999;0.5;0.7;0.00058959;0.001588;3.71278e-05;0.0054875;5.0795e-05
80000625580;0.4;0.4;0.27;0.513;0.5;0.7;4.941e-05;0.000101;4.89208e-05;0.0;0.0
250000603019;0.2;0.6;0.51;0.233;0.5;0.7;0.00022124;0.001278;1.73114e-05;0.001500175;0.000152065
90000620425;0.2;0.8;0.45;0.257;0.5;0.7;0.00280734;0.008226;3.41276e-05;0.02613535;0.000476695
190000622890;0.2;0.6;0.51;0.257;0.5;0.7;0.00016259;0.000324;5.01821e-05;0.001545055;1e-05
210000607334;0.2;0.8;0.14;0.131;0.5;0.7;0.00048268;0.001194;4.04255e-05;0.0037964609999999997;0.000565
80000624396;0.4;0.6;0.65;0.413;0.5;0.7;5.62e-05;0.000134;4.1940299999999996e-05;0.0003;7e-06
250000601970;0.2;0.8;0.3;0.101;0.5;0.6;0.00020265;0.005872;3.4511000000000003e-06;0.001995944;0.00042695
30000603076;0.2;0.4;0.23;0.999;0.4;0.7;9.247e-05;3.7e-05;0.0002499189;2e-05;0.0
260000616146;0.2;0.6;0.33;0.257;0.4;0.6;8.297e-05;0.000413;2.00896e-05;0.0;0.0
190000606075;0.2;0.8;0.31;0.921;0.5;0.6;0.000424;0.000447;9.485459999999998e-05;0.004210035;0.000531935
240000601862;0.2;0.7;0.5;0.931;0.4;0.6;0.00012716;0.000588;2.1625900000000002e-05;0.001009365;8.0556e-05
170000603139;0.2;0.3;0.2;0.163;0.5;0.7;0.00025241;0.003195;7.9002e-06;0.00028;0.0
110000614578;0.4;0.8;0.43;0.232;0.5;0.7;0.00036582;0.001966;1.86073e-05;0.0033582;0.00047
140000627178;0.2;0.3;0.65;0.999;0.4;0.7;2.931e-05;4.9e-05;5.98163e-05;0.0;0.0
60000601234;0.4;0.6;0.9;0.298;0.5;0.6;0.00020538;0.000511;4.01918e-05;0.0;0.0
40000618300;0.4;0.8;0.27;0.297;0.5;0.7;0.00011262;0.000189;5.95873e-05;0.00033999999999999997;0.00025
160000625792;0.4;0.6;0.5;0.581;0.4;0.6;2.715e-05;2.6e-05;0.00010442309999999999;0.00025203;0.0
50000608072;0.2;0.7;0.15;0.257;0.4;0.6;0.00100006;0.002211;4.5231099999999995e-05;0.009998027;0.000846
50000608638;0.2;0.8;0.25;0.131;0.5;0.6;0.00055015;0.002226;2.47147e-05;0.005463524;0.00017665200000000002
250000623549;0.2;0.8;0.12;0.403;0.5;0.7;5.5e-05;0.000245;2.2449e-05;2.35e-05;0.0
230000602451;0.2;0.8;0.77;0.257;0.5;0.7;0.00019688;0.000228;8.635090000000001e-05;0.000915;1e-05
90000618704;0.2;0.6;0.19;0.125;0.5;0.7;0.00015;0.000384;3.90625e-05;0.0016699999999999998;9.85e-06
160000619843;0.2;0.8;0.55;0.277;0.5;0.7;0.00371152;0.026015;1.42668e-05;0.036010766;0.0032157170000000003
130000620791;0.2;0.8;0.43;0.233;0.5;0.6;0.00032607;0.001538;2.1200900000000002e-05;0.0028273540000000002;0.000410294
40000610330;0.2;0.8;0.2;0.111;0.4;0.7;0.00023518;0.000616;3.81786e-05;0.00050027;0.0
30000602683;0.2;0.8;0.22;0.131;0.5;0.6;0.005015;0.002679;0.00018719669999999998;0.05;0.00106
10000601030;0.2;0.6;0.14;0.999;0.5;0.7;0.00065457;0.000919;7.12263e-05;0.0045;5e-05
210000603664;0.4;0.8;0.25;0.999;0.5;0.6;0.00106547;0.001729;6.16235e-05;0.010654688;0.0
220000611866;0.2;0.3;0.22;0.257;0.5;0.7;0.0002375;0.000928;2.55927e-05;0.00237644;0.000553
250000609921;0.2;0.8;0.54;0.257;0.4;0.6;0.00015125;0.000676;2.2374299999999997e-05;0.001207011;0.000132
90000620413;0.2;0.8;0.45;0.121;0.5;0.7;0.00063276;0.0024;2.6365e-05;0.006002652;0.000139938
190000602074;0.4;0.7;0.21;0.931;0.5;0.6;0.00128619;0.002141;6.00743e-05;0.008393652;2e-07
40000627724;0.4;0.6;0.65;0.999;0.5;0.6;0.00019399;0.000105;0.00018475240000000002;0.0015196;3e-06
160000610008;0.2;0.8;0.54;0.101;0.4;0.6;5.4e-05;0.000697;7.7475e-06;0.000469105;2.7e-05
250000600532;0.2;0.8;0.9;0.131;0.5;0.7;4.324e-05;0.000376;1.15e-05;0.00042249999999999997;0.0
250000624104;0.4;0.6;0.28;0.999;0.4;0.6;2.317e-05;5.9e-05;3.92712e-05;0.00015132;0.0
250000623669;0.4;0.6;0.28;0.113;0.4;0.7;1.886e-05;0.000162;1.1642e-05;0.0001;0.0
250000615228;0.4;0.8;0.23;0.266;0.5;0.6;0.01198461;0.027956;4.28695e-05;0.116809707;0.000544395
190000601341;0.2;0.8;0.11;0.266;0.5;0.7;0.00010961;0.000669;1.63842e-05;0.0;2.5e-06
260000628030;0.4;0.6;0.7;0.512;0.5;0.7;1.34e-05;9.3e-05;1.44086e-05;3.9e-05;0.0001
60000601243;0.4;0.6;0.9;0.125;0.5;0.7;0.00274692;4.7e-05;0.005844510600000001;0.02740184;0.0
190000601137;0.2;0.8;0.55;0.298;0.5;0.6;0.00249984;0.010848;2.3044200000000002e-05;0.023241883999999997;0.00017
10000601020;0.4;0.4;0.14;0.581;0.5;0.7;3.7e-05;1e-06;0.0037;0.0001;0.0
250000628901;0.4;0.6;0.27;0.999;0.4;0.7;7.219e-05;0.000267;2.70375e-05;0.0;0.0
250000607095;0.4;0.8;0.7;0.999;0.5;0.7;1.195e-05;7.4e-05;1.61486e-05;0.0;0.0
150000625011;0.2;0.8;0.15;0.277;0.5;0.6;0.015287;0.045599;3.3524899999999995e-05;0.15219185699999999;0.0016246479999999998
30000623191;0.4;0.8;0.36;0.109;0.5;0.7;1.4e-05;1.4e-05;0.0001;0.0;0.00013
190000607446;0.4;0.6;0.11;0.17;0.5;0.6;0.00025686;0.000289;8.88789e-05;0.00107132;3e-06
50000628290;0.4;0.5;0.77;0.999;0.4;0.7;0.00055;9e-06;0.0061111111;0.0055;6.5e-06
230000611683;0.4;0.6;0.17;0.266;0.5;0.7;1e-05;2.5e-05;4e-05;0.0;0.003225
190000626490;0.4;0.6;0.1;0.257;0.5;0.7;0.002653;0.002697;9.83686e-05;0.0;2.5768e-05
250000606274;0.2;0.8;0.1;0.257;0.5;0.6;0.00245217;0.013269;1.84804e-05;0.023288667000000002;0.000820399
130000612269;0.2;0.4;0.2;0.999;0.5;0.7;0.0011569;0.00566;2.04399e-05;0.010081445;0.00155
250000623557;0.2;0.6;0.12;0.254;0.5;0.7;5.25e-05;0.00019;2.7631599999999998e-05;0.0;0.0
230000608397;0.2;0.6;0.22;0.169;0.4;0.6;0.0002;1e-05;0.002;0.00295;0.0003
170000629020;0.4;0.8;0.9;0.999;0.5;0.7;0.002;3.7e-05;0.0054054054;0.01227887;0.0
20000616759;0.4;0.7;0.25;0.999;0.5;0.7;4.28e-05;0.000158;2.70886e-05;0.0;0.0
160000623316;0.4;0.6;0.4;0.403;0.5;0.7;0.0003;0.000641;4.6801899999999997e-05;0.003;0.0
10000610662;0.2;0.6;0.11;0.999;0.5;0.7;0.00019595;0.000345;5.67971e-05;0.001;0.00022
230000627868;0.4;0.7;0.44;0.257;0.4;0.6;0.00015621;0.00073;2.1398600000000002e-05;0.0004906000000000001;2e-05
130000627001;0.4;0.6;0.4;0.151;0.5;0.6;0.002;0.000822;0.000243309;0.019958704;9e-05
50000625036;0.4;0.8;0.12;0.131;0.5;0.6;0.00020975;0.000281;7.464409999999999e-05;0.0009979;0.00024
170000607406;0.2;0.6;0.21;0.923;0.5;0.7;5.94e-05;0.000341;1.74194e-05;0.0005;5.75e-05
100000609136;0.4;0.6;0.43;0.303;0.5;0.7;0.000105;9.7e-05;0.0001082474;0.001;0.000192
270000620983;0.2;0.6;0.13;0.298;0.4;0.7;0.00010782;0.000399;2.70226e-05;0.00031;4.9e-05
170000616971;0.2;0.8;0.45;0.142;0.5;0.6;0.006256;0.014577;4.2916899999999996e-05;0.061173734;0.000340249
80000624415;0.4;0.7;0.65;0.999;0.5;0.7;0.00014577;0.00049;2.9749e-05;0.000335919;0.0
120000605493;0.2;0.8;0.43;0.266;0.4;0.7;5.328e-05;0.000511;1.0426600000000001e-05;0.0003;0.0
250000605651;0.4;0.8;0.45;0.297;0.5;0.7;0.00045875;0.001019;4.50196e-05;0.0033428000000000004;0.00033180300000000003
250000601986;0.4;0.8;0.3;0.999;0.5;0.7;0.0004643;0.002417;1.92098e-05;0.0043405679999999995;0.0033999990000000003
30000604538;0.4;0.8;0.13;0.297;0.4;0.7;0.00038;0.000545;6.97248e-05;0.0028968;2.2e-05
190000601150;0.2;0.6;0.55;0.999;0.5;0.6;0.00034842;0.001467;2.3750500000000002e-05;2.9999999999999997e-05;0.0
80000624416;0.2;0.6;0.65;0.999;0.5;0.7;3.249e-05;0.000204;1.59265e-05;4.95e-05;6.12e-05
250000628428;0.4;0.7;0.17;0.17;0.4;0.7;0.000105;0.000412;2.5485399999999998e-05;0.000999996;0.0
160000619725;0.4;0.8;0.2;0.101;0.5;0.6;0.00076171;0.001791;4.25299e-05;0.001678;0.0001
60000624936;0.2;0.8;0.33;0.232;0.4;0.7;0.00149449;0.023119;6.464299999999999e-06;0.013431944;0.0007
210000611392;0.4;0.6;0.13;0.581;0.5;0.7;0.00011631;0.000198;5.8742399999999995e-05;0.0008456;4.1192e-05
50000608093;0.2;0.8;0.15;0.395;0.5;0.7;0.00041849;0.001619;2.58487e-05;0.002084651;0.00077
140000606008;0.2;0.8;0.55;0.278;0.5;0.7;0.00055358;0.003387;1.6344300000000002e-05;0.005;0.00023176
30000614501;0.2;0.8;0.2;0.165;0.5;0.7;5.55e-05;0.000245;2.26531e-05;0.0001;6.4e-05
90000618339;0.4;0.7;0.11;0.999;0.5;0.7;0.0001252;9.9e-05;0.0001264646;0.001192;5.6782e-05
190000619317;0.4;0.8;0.2;0.23;0.5;0.7;0.00151477;0.000156;0.0009710064;0.01495884;0.0
